age,block,categorization,center,colormap,completionCode,converged,correct,correlation,currentOffsets,distance,education,engagementCorrect,expdistance,gender,generationTime,iterations,prolificId,requestedDistance,responseTime,selection,stimulus,stimulusCorrect,subjectid,trialNum,keep,ciede2000_discriminative_power,hue_discriminative_power,luminance_variation,lab_length,color_name_variation,chromatic_variation
45-54,5,478.311,0.14,Hue-5 with Wave-4,,True,1,0.07,33.860858671257006,0.3062949030953019,master,6,0.3,female,619,14,67c9639a42d25471a5feaa60,0.3,3101,2,51,64,23,,true,157.583,214.030,300.091,416.245,5.097,222.418
45-54,5,478.311,0.165,Hue-5 with Wave-4,,True,1,0.07,33.860858671257006,0.3428488110652301,master,6,0.35,female,143,2,67c9639a42d25471a5feaa60,0.35,2655,1,52,64,23,,true,157.583,214.030,300.091,416.245,5.097,222.418
45-54,5,478.311,0.03,Hue-5 with Wave-4,,True,1,0.07,33.860858671257006,0.0966140786091052,master,6,0.1,female,330,7,67c9639a42d25471a5feaa60,0.1,14014,4,53,64,23,,true,157.583,214.030,300.091,416.245,5.097,222.418
45-54,5,478.311,0.07,Hue-5 with Wave-4,,True,1,0.07,33.860858671257006,0.201172228431213,master,6,0.2,female,809,17,67c9639a42d25471a5feaa60,0.2,3323,1,54,64,23,,true,157.583,214.030,300.091,416.245,5.097,222.418
45-54,5,478.311,0.03,Hue-5 with Wave-4,,True,0,0.07,33.860858671257006,0.1056289172930751,master,6,0.1,female,174,3,67c9639a42d25471a5feaa60,0.1,21426,1,55,64,23,,true,157.583,214.030,300.091,416.245,5.097,222.418
45-54,5,478.311,0.14,Hue-5 with Wave-4,,True,1,0.07,33.860858671257006,0.2933961674135083,master,6,0.3,female,337,7,67c9639a42d25471a5feaa60,0.3,3371,3,56,64,23,,true,157.583,214.030,300.091,416.245,5.097,222.418
45-54,5,478.311,0.1,Hue-5 with Wave-4,,True,1,0.07,33.860858671257006,0.2514754498703592,master,6,0.25,female,98,1,67c9639a42d25471a5feaa60,0.25,6234,1,57,64,23,,true,157.583,214.030,300.091,416.245,5.097,222.418
45-54,5,478.311,0.1,Hue-5 with Wave-4,,True,1,0.07,33.860858671257006,0.2450510353326498,master,6,0.25,female,200,3,67c9639a42d25471a5feaa60,0.25,5618,2,58,64,23,,true,157.583,214.030,300.091,416.245,5.097,222.418
45-54,5,478.311,0.05,Hue-5 with Wave-4,,True,1,0.07,33.860858671257006,0.1451706020929331,master,6,0.15,female,310,6,67c9639a42d25471a5feaa60,0.15,8594,4,59,64,23,,true,157.583,214.030,300.091,416.245,5.097,222.418
45-54,5,478.311,0.165,Hue-5 with Wave-4,,True,1,0.07,33.860858671257006,0.3402468692619506,master,6,0.35,female,282,5,67c9639a42d25471a5feaa60,0.35,1623,4,60,64,23,,true,157.583,214.030,300.091,416.245,5.097,222.418
45-54,6,1000.667,0.05,Hue-7 with Wave-8,,True,0,0.07,18.63323332147724,0.1476009796791205,master,6,0.15,female,195,3,67c9639a42d25471a5feaa60,0.15,6665,4,62,64,23,,true,206.501,300.920,577.850,653.584,7.161,338.918
45-54,6,1000.667,0.14,Hue-7 with Wave-8,,True,1,0.07,18.63323332147724,0.2952541397928261,master,6,0.3,female,394,7,67c9639a42d25471a5feaa60,0.3,8736,4,63,64,23,,true,206.501,300.920,577.850,653.584,7.161,338.918
45-54,6,1000.667,0.05,Hue-7 with Wave-8,,True,1,0.07,18.63323332147724,0.1464135463778849,master,6,0.15,female,177,2,67c9639a42d25471a5feaa60,0.15,6314,4,64,64,23,,true,206.501,300.920,577.850,653.584,7.161,338.918
45-54,6,1000.667,0.14,Hue-7 with Wave-8,,True,1,0.07,18.63323332147724,0.3005282737417193,master,6,0.3,female,461,10,67c9639a42d25471a5feaa60,0.3,3227,1,65,64,23,,true,206.501,300.920,577.850,653.584,7.161,338.918
45-54,6,1000.667,0.1,Hue-7 with Wave-8,,True,1,0.07,18.63323332147724,0.2410138378715595,master,6,0.25,female,1282,29,67c9639a42d25471a5feaa60,0.25,4216,2,66,64,23,,true,206.501,300.920,577.850,653.584,7.161,338.918
45-54,6,1000.667,0.1,Hue-7 with Wave-8,,True,1,0.07,18.63323332147724,0.2481199721065608,master,6,0.25,female,360,7,67c9639a42d25471a5feaa60,0.25,6633,2,67,64,23,,true,206.501,300.920,577.850,653.584,7.161,338.918
45-54,6,1000.667,0.07,Hue-7 with Wave-8,,True,1,0.07,18.63323332147724,0.206130630139749,master,6,0.2,female,172,1,67c9639a42d25471a5feaa60,0.2,3973,1,68,64,23,,true,206.501,300.920,577.850,653.584,7.161,338.918
45-54,6,1000.667,0.03,Hue-7 with Wave-8,,True,1,0.07,18.63323332147724,0.106339714544214,master,6,0.1,female,110,1,67c9639a42d25471a5feaa60,0.1,12508,4,69,64,23,,true,206.501,300.920,577.850,653.584,7.161,338.918
45-54,6,1000.667,0.07,Hue-7 with Wave-8,,True,1,0.07,18.63323332147724,0.1927302852485847,master,6,0.2,female,416,9,67c9639a42d25471a5feaa60,0.2,12712,1,70,64,23,,true,206.501,300.920,577.850,653.584,7.161,338.918
45-54,6,1000.667,0.165,Hue-7 with Wave-8,,True,0,0.07,18.63323332147724,0.3405875943970503,master,6,0.35,female,514,12,67c9639a42d25471a5feaa60,0.35,2785,1,71,64,23,,true,206.501,300.920,577.850,653.584,7.161,338.918
45-54,6,1000.667,0.165,Hue-7 with Wave-8,,True,1,0.07,18.63323332147724,0.3528876455491747,master,6,0.35,female,345,7,67c9639a42d25471a5feaa60,0.35,1685,1,72,64,23,,true,206.501,300.920,577.850,653.584,7.161,338.918
45-54,2,207.498,0.1,Hue-3 with Wave-1,,True,1,0.07,59.21569928,0.4047817645069902,master,6,0.25,female,894,19,67c9639a42d25471a5feaa60,0.25,7914,4,13,64,23,,true,104.498,146.930,76.473,223.527,1.418,128.148
45-54,5,478.311,0.07,Hue-5 with Wave-4,,True,1,0.07,33.86085867,0.3900207436791414,master,6,0.2,female,1523,35,67c9639a42d25471a5feaa60,0.2,8788,4,49,64,23,,true,157.583,214.030,300.091,416.245,5.097,222.418
45-54,3,494.103,0.05,Hue-5 with Wave-5,,True,1,0.07,33.86085867,0.3996315470583249,master,6,0.15,female,1027,20,67c9639a42d25471a5feaa60,0.15,7017,4,25,64,23,,true,167.003,219.073,361.504,395.381,3.334,286.797
45-54,4,859.704,0.07,Hue-7 with Wave-1,,True,1,0.07,18.63323332,0.3994860417229159,master,6,0.2,female,593,13,67c9639a42d25471a5feaa60,0.2,6108,4,37,64,23,,true,135.581,284.359,71.702,291.413,4.658,127.636
45-54,6,1000.667,0.03,Hue-7 with Wave-8,,True,1,0.07,18.63323332,0.399617049339998,master,6,0.1,female,105,1,67c9639a42d25471a5feaa60,0.1,3690,1,61,64,23,,true,206.501,300.920,577.850,653.584,7.161,338.918
18-24,1,230.712,0.14,Hue-3 with Wave-8,,True,1,0.07,25.091303094823296,0.3096409831592008,master,6,0.3,male,203,2,67ca2464ea51f650eee87a36,0.3,20339,2,1,70,24,,false,147.675,130.703,474.472,527.998,5.184,315.161
18-24,1,230.712,0.03,Hue-3 with Wave-8,,True,1,0.07,25.091303094823296,0.0935452419855123,master,6,0.1,male,180,2,67ca2464ea51f650eee87a36,0.1,37600,2,2,70,24,,false,147.675,130.703,474.472,527.998,5.184,315.161
18-24,1,230.712,0.07,Hue-3 with Wave-8,,True,1,0.07,25.091303094823296,0.2001115107678462,master,6,0.2,male,204,3,67ca2464ea51f650eee87a36,0.2,13649,4,3,70,24,,false,147.675,130.703,474.472,527.998,5.184,315.161
18-24,1,230.712,0.14,Hue-3 with Wave-8,,True,1,0.07,25.091303094823296,0.3078563617245504,master,6,0.3,male,233,4,67ca2464ea51f650eee87a36,0.3,5489,2,4,70,24,,false,147.675,130.703,474.472,527.998,5.184,315.161
18-24,1,230.712,0.03,Hue-3 with Wave-8,,True,1,0.07,25.091303094823296,0.0932086079541117,master,6,0.1,male,153,2,67ca2464ea51f650eee87a36,0.1,22270,2,5,70,24,,false,147.675,130.703,474.472,527.998,5.184,315.161
18-24,1,230.712,0.07,Hue-3 with Wave-8,,True,1,0.07,25.091303094823296,0.1961269705213337,master,6,0.2,male,206,3,67ca2464ea51f650eee87a36,0.2,39150,1,6,70,24,,false,147.675,130.703,474.472,527.998,5.184,315.161
18-24,1,230.712,0.05,Hue-3 with Wave-8,,True,1,0.07,25.091303094823296,0.1466385518465638,master,6,0.15,male,120,1,67ca2464ea51f650eee87a36,0.15,18883,2,7,70,24,,false,147.675,130.703,474.472,527.998,5.184,315.161
18-24,1,230.712,0.165,Hue-3 with Wave-8,,True,1,0.07,25.091303094823296,0.3517478848774775,master,6,0.35,male,424,9,67ca2464ea51f650eee87a36,0.35,9732,1,8,70,24,,false,147.675,130.703,474.472,527.998,5.184,315.161
18-24,1,230.712,0.1,Hue-3 with Wave-8,,True,1,0.07,25.091303094823296,0.2498958811490913,master,6,0.25,male,1228,31,67ca2464ea51f650eee87a36,0.25,7093,3,9,70,24,,false,147.675,130.703,474.472,527.998,5.184,315.161
18-24,1,230.712,0.1,Hue-3 with Wave-8,,True,1,0.07,25.091303094823296,0.2526993093771678,master,6,0.25,male,144,2,67ca2464ea51f650eee87a36,0.25,3617,3,10,70,24,,false,147.675,130.703,474.472,527.998,5.184,315.161
18-24,1,230.712,0.05,Hue-3 with Wave-8,,True,1,0.07,25.091303094823296,0.1546732077718051,master,6,0.15,male,116,1,67ca2464ea51f650eee87a36,0.15,12733,2,11,70,24,,false,147.675,130.703,474.472,527.998,5.184,315.161
18-24,1,230.712,0.165,Hue-3 with Wave-8,,True,1,0.07,25.091303094823296,0.3547382050920875,master,6,0.35,male,546,13,67ca2464ea51f650eee87a36,0.35,9855,4,12,70,24,,false,147.675,130.703,474.472,527.998,5.184,315.161
18-24,2,693.739,0.03,Hue-5 with Wave-7,,True,1,0.07,1.5241864376067582,0.0910408924565147,master,6,0.1,male,189,3,67ca2464ea51f650eee87a36,0.1,11349,4,14,70,24,,true,181.441,210.423,518.620,382.020,3.345,273.407
18-24,2,693.739,0.14,Hue-5 with Wave-7,,True,1,0.07,1.5241864376067582,0.2922650101474476,master,6,0.3,male,950,23,67ca2464ea51f650eee87a36,0.3,4088,2,15,70,24,,true,181.441,210.423,518.620,382.020,3.345,273.407
18-24,2,693.739,0.07,Hue-5 with Wave-7,,True,1,0.07,1.5241864376067582,0.2042761798623125,master,6,0.2,male,143,2,67ca2464ea51f650eee87a36,0.2,6493,2,16,70,24,,true,181.441,210.423,518.620,382.020,3.345,273.407
18-24,2,693.739,0.03,Hue-5 with Wave-7,,True,1,0.07,1.5241864376067582,0.105821585141373,master,6,0.1,male,382,8,67ca2464ea51f650eee87a36,0.1,18983,2,17,70,24,,true,181.441,210.423,518.620,382.020,3.345,273.407
18-24,2,693.739,0.07,Hue-5 with Wave-7,,True,1,0.07,1.5241864376067582,0.1997436715930461,master,6,0.2,male,116,1,67ca2464ea51f650eee87a36,0.2,7842,2,18,70,24,,true,181.441,210.423,518.620,382.020,3.345,273.407
18-24,2,693.739,0.165,Hue-5 with Wave-7,,True,1,0.07,1.5241864376067582,0.3418011181088367,master,6,0.35,male,422,9,67ca2464ea51f650eee87a36,0.35,3943,2,19,70,24,,true,181.441,210.423,518.620,382.020,3.345,273.407
18-24,2,693.739,0.05,Hue-5 with Wave-7,,True,1,0.07,1.5241864376067582,0.1469754873391768,master,6,0.15,male,201,3,67ca2464ea51f650eee87a36,0.15,7150,3,20,70,24,,true,181.441,210.423,518.620,382.020,3.345,273.407
18-24,2,693.739,0.165,Hue-5 with Wave-7,,True,1,0.07,1.5241864376067582,0.3502602927142528,master,6,0.35,male,253,5,67ca2464ea51f650eee87a36,0.35,6451,4,21,70,24,,true,181.441,210.423,518.620,382.020,3.345,273.407
18-24,2,693.739,0.14,Hue-5 with Wave-7,,True,1,0.07,1.5241864376067582,0.3071600893114286,master,6,0.3,male,158,2,67ca2464ea51f650eee87a36,0.3,5447,2,22,70,24,,true,181.441,210.423,518.620,382.020,3.345,273.407
18-24,2,693.739,0.1,Hue-5 with Wave-7,,True,1,0.07,1.5241864376067582,0.2476123323238649,master,6,0.25,male,664,16,67ca2464ea51f650eee87a36,0.25,12422,1,23,70,24,,true,181.441,210.423,518.620,382.020,3.345,273.407
18-24,2,693.739,0.1,Hue-5 with Wave-7,,True,1,0.07,1.5241864376067582,0.2468739522686374,master,6,0.25,male,453,10,67ca2464ea51f650eee87a36,0.25,7443,4,24,70,24,,true,181.441,210.423,518.620,382.020,3.345,273.407
18-24,3,411.991,0.05,Hue-5 with Wave-1,,True,1,0.07,1.5241864376067582,0.1402521500608855,master,6,0.15,male,432,9,67ca2464ea51f650eee87a36,0.15,13191,2,26,70,24,,true,105.670,204.149,80.272,208.032,1.994,99.928
18-24,3,411.991,0.1,Hue-5 with Wave-1,,True,1,0.07,1.5241864376067582,0.2414086182864644,master,6,0.25,male,120,1,67ca2464ea51f650eee87a36,0.25,5694,4,27,70,24,,true,105.670,204.149,80.272,208.032,1.994,99.928
18-24,3,411.991,0.165,Hue-5 with Wave-1,,True,1,0.07,1.5241864376067582,0.3408296670741089,master,6,0.35,male,185,3,67ca2464ea51f650eee87a36,0.35,2934,4,28,70,24,,true,105.670,204.149,80.272,208.032,1.994,99.928
18-24,3,411.991,0.165,Hue-5 with Wave-1,,True,1,0.07,1.5241864376067582,0.3429782714323455,master,6,0.35,male,484,11,67ca2464ea51f650eee87a36,0.35,3512,3,29,70,24,,true,105.670,204.149,80.272,208.032,1.994,99.928
18-24,3,411.991,0.05,Hue-5 with Wave-1,,True,0,0.07,1.5241864376067582,0.140367044053151,master,6,0.15,male,154,2,67ca2464ea51f650eee87a36,0.15,21896,2,30,70,24,,true,105.670,204.149,80.272,208.032,1.994,99.928
18-24,3,411.991,0.03,Hue-5 with Wave-1,,True,1,0.07,1.5241864376067582,0.0983017661471162,master,6,0.1,male,224,4,67ca2464ea51f650eee87a36,0.1,6820,1,31,70,24,,true,105.670,204.149,80.272,208.032,1.994,99.928
18-24,3,411.991,0.1,Hue-5 with Wave-1,,True,1,0.07,1.5241864376067582,0.2498088464211634,master,6,0.25,male,261,5,67ca2464ea51f650eee87a36,0.25,3094,1,32,70,24,,true,105.670,204.149,80.272,208.032,1.994,99.928
18-24,3,411.991,0.07,Hue-5 with Wave-1,,True,1,0.07,1.5241864376067582,0.207033229722288,master,6,0.2,male,729,18,67ca2464ea51f650eee87a36,0.2,5898,1,33,70,24,,true,105.670,204.149,80.272,208.032,1.994,99.928
18-24,3,411.991,0.14,Hue-5 with Wave-1,,True,1,0.07,1.5241864376067582,0.2929037053421972,master,6,0.3,male,230,4,67ca2464ea51f650eee87a36,0.3,4861,4,34,70,24,,true,105.670,204.149,80.272,208.032,1.994,99.928
18-24,3,411.991,0.07,Hue-5 with Wave-1,,True,1,0.07,1.5241864376067582,0.2001713570455034,master,6,0.2,male,230,4,67ca2464ea51f650eee87a36,0.2,17085,2,35,70,24,,true,105.670,204.149,80.272,208.032,1.994,99.928
18-24,3,411.991,0.14,Hue-5 with Wave-1,,True,1,0.07,1.5241864376067582,0.2994109275079575,master,6,0.3,male,111,1,67ca2464ea51f650eee87a36,0.3,3383,2,36,70,24,,true,105.670,204.149,80.272,208.032,1.994,99.928
18-24,4,736.453,0.165,Hue-7 with Wave-1,,True,1,0.07,40.35367945941716,0.3551955049990464,master,6,0.35,male,421,9,67ca2464ea51f650eee87a36,0.35,3598,3,38,70,24,,true,134.755,277.955,76.012,288.904,3.653,139.696
18-24,4,736.453,0.05,Hue-7 with Wave-1,,True,1,0.07,40.35367945941716,0.1420886902719287,master,6,0.15,male,148,2,67ca2464ea51f650eee87a36,0.15,15472,4,39,70,24,,true,134.755,277.955,76.012,288.904,3.653,139.696
18-24,4,736.453,0.14,Hue-7 with Wave-1,,True,1,0.07,40.35367945941716,0.2930902850916962,master,6,0.3,male,365,8,67ca2464ea51f650eee87a36,0.3,2875,1,40,70,24,,true,134.755,277.955,76.012,288.904,3.653,139.696
18-24,4,736.453,0.1,Hue-7 with Wave-1,,True,1,0.07,40.35367945941716,0.2426926368139271,master,6,0.25,male,415,9,67ca2464ea51f650eee87a36,0.25,4868,3,41,70,24,,true,134.755,277.955,76.012,288.904,3.653,139.696
18-24,4,736.453,0.14,Hue-7 with Wave-1,,True,1,0.07,40.35367945941716,0.3011303722936399,master,6,0.3,male,151,2,67ca2464ea51f650eee87a36,0.3,3021,1,42,70,24,,true,134.755,277.955,76.012,288.904,3.653,139.696
18-24,4,736.453,0.03,Hue-7 with Wave-1,,True,1,0.07,40.35367945941716,0.0971568095761834,master,6,0.1,male,188,3,67ca2464ea51f650eee87a36,0.1,5290,4,43,70,24,,true,134.755,277.955,76.012,288.904,3.653,139.696
18-24,4,736.453,0.07,Hue-7 with Wave-1,,True,1,0.07,40.35367945941716,0.1985555634839412,master,6,0.2,male,152,2,67ca2464ea51f650eee87a36,0.2,5757,4,44,70,24,,true,134.755,277.955,76.012,288.904,3.653,139.696
18-24,4,736.453,0.165,Hue-7 with Wave-1,,True,1,0.07,40.35367945941716,0.354760381339446,master,6,0.35,male,157,2,67ca2464ea51f650eee87a36,0.35,3317,4,45,70,24,,true,134.755,277.955,76.012,288.904,3.653,139.696
18-24,4,736.453,0.03,Hue-7 with Wave-1,,True,0,0.07,40.35367945941716,0.1079458790300044,master,6,0.1,male,250,5,67ca2464ea51f650eee87a36,0.1,22103,3,46,70,24,,true,134.755,277.955,76.012,288.904,3.653,139.696
18-24,4,736.453,0.1,Hue-7 with Wave-1,,True,1,0.07,40.35367945941716,0.2474000943690928,master,6,0.25,male,146,2,67ca2464ea51f650eee87a36,0.25,2769,1,47,70,24,,true,134.755,277.955,76.012,288.904,3.653,139.696
18-24,4,736.453,0.07,Hue-7 with Wave-1,,True,1,0.07,40.35367945941716,0.1916573244665189,master,6,0.2,male,190,3,67ca2464ea51f650eee87a36,0.2,6644,3,48,70,24,,true,134.755,277.955,76.012,288.904,3.653,139.696
18-24,5,119.230,0.165,Hue-3 with Wave-0,,True,1,0.07,25.091303094823296,0.3450555421175348,master,6,0.35,male,1075,28,67ca2464ea51f650eee87a36,0.35,4830,1,50,70,24,,false,58.192,102.104,18.043,115.035,1.200,60.332
18-24,5,119.230,0.1,Hue-3 with Wave-0,,True,1,0.07,25.091303094823296,0.2403707448548165,master,6,0.25,male,148,2,67ca2464ea51f650eee87a36,0.25,15457,1,51,70,24,,false,58.192,102.104,18.043,115.035,1.200,60.332
18-24,5,119.230,0.165,Hue-3 with Wave-0,,True,1,0.07,25.091303094823296,0.3562336129534165,master,6,0.35,male,148,2,67ca2464ea51f650eee87a36,0.35,3372,3,52,70,24,,false,58.192,102.104,18.043,115.035,1.200,60.332
18-24,5,119.230,0.05,Hue-3 with Wave-0,,True,1,0.07,25.091303094823296,0.1452689324886943,master,6,0.15,male,180,3,67ca2464ea51f650eee87a36,0.15,6576,1,53,70,24,,false,58.192,102.104,18.043,115.035,1.200,60.332
18-24,5,119.230,0.07,Hue-3 with Wave-0,,True,1,0.07,25.091303094823296,0.1999933755449276,master,6,0.2,male,118,1,67ca2464ea51f650eee87a36,0.2,2842,4,54,70,24,,false,58.192,102.104,18.043,115.035,1.200,60.332
18-24,5,119.230,0.03,Hue-3 with Wave-0,,True,1,0.07,25.091303094823296,0.1081914377695741,master,6,0.1,male,157,2,67ca2464ea51f650eee87a36,0.1,36811,3,55,70,24,,false,58.192,102.104,18.043,115.035,1.200,60.332
18-24,5,119.230,0.03,Hue-3 with Wave-0,,True,1,0.07,25.091303094823296,0.0934183199131411,master,6,0.1,male,371,8,67ca2464ea51f650eee87a36,0.1,18220,4,56,70,24,,false,58.192,102.104,18.043,115.035,1.200,60.332
18-24,5,119.230,0.1,Hue-3 with Wave-0,,True,1,0.07,25.091303094823296,0.246690505924398,master,6,0.25,male,113,1,67ca2464ea51f650eee87a36,0.25,3698,3,57,70,24,,false,58.192,102.104,18.043,115.035,1.200,60.332
18-24,5,119.230,0.14,Hue-3 with Wave-0,,True,1,0.07,25.091303094823296,0.3065752077265607,master,6,0.3,male,564,13,67ca2464ea51f650eee87a36,0.3,4488,2,58,70,24,,false,58.192,102.104,18.043,115.035,1.200,60.332
18-24,5,119.230,0.05,Hue-3 with Wave-0,,True,1,0.07,25.091303094823296,0.1568983412379221,master,6,0.15,male,280,4,67ca2464ea51f650eee87a36,0.15,7018,4,59,70,24,,false,58.192,102.104,18.043,115.035,1.200,60.332
18-24,5,119.230,0.07,Hue-3 with Wave-0,,True,1,0.07,25.091303094823296,0.1917544884989541,master,6,0.2,male,281,5,67ca2464ea51f650eee87a36,0.2,23825,1,60,70,24,,false,58.192,102.104,18.043,115.035,1.200,60.332
18-24,6,1375.475,0.1,Hue-7 with Wave-9,,True,1,0.07,40.35367945941716,0.2500949566993998,master,6,0.25,male,257,5,67ca2464ea51f650eee87a36,0.25,8007,2,62,70,24,,true,210.811,296.041,650.779,373.085,5.469,393.261
18-24,6,1375.475,0.165,Hue-7 with Wave-9,,True,1,0.07,40.35367945941716,0.340157633275734,master,6,0.35,male,368,8,67ca2464ea51f650eee87a36,0.35,5671,2,63,70,24,,true,210.811,296.041,650.779,373.085,5.469,393.261
18-24,6,1375.475,0.1,Hue-7 with Wave-9,,True,1,0.07,40.35367945941716,0.2500315151985355,master,6,0.25,male,116,1,67ca2464ea51f650eee87a36,0.25,32594,2,64,70,24,,true,210.811,296.041,650.779,373.085,5.469,393.261
18-24,6,1375.475,0.03,Hue-7 with Wave-9,,True,1,0.07,40.35367945941716,0.0901341986999769,master,6,0.1,male,151,2,67ca2464ea51f650eee87a36,0.1,24068,3,65,70,24,,true,210.811,296.041,650.779,373.085,5.469,393.261
18-24,6,1375.475,0.07,Hue-7 with Wave-9,,True,1,0.07,40.35367945941716,0.1987867381103232,master,6,0.2,male,627,14,67ca2464ea51f650eee87a36,0.2,13925,1,66,70,24,,true,210.811,296.041,650.779,373.085,5.469,393.261
18-24,6,1375.475,0.03,Hue-7 with Wave-9,,True,1,0.07,40.35367945941716,0.0930653006841196,master,6,0.1,male,146,2,67ca2464ea51f650eee87a36,0.1,8587,4,67,70,24,,true,210.811,296.041,650.779,373.085,5.469,393.261
18-24,6,1375.475,0.14,Hue-7 with Wave-9,,True,1,0.07,40.35367945941716,0.3087869112701913,master,6,0.3,male,729,17,67ca2464ea51f650eee87a36,0.3,5131,3,68,70,24,,true,210.811,296.041,650.779,373.085,5.469,393.261
18-24,6,1375.475,0.05,Hue-7 with Wave-9,,True,1,0.07,40.35367945941716,0.1486172648335003,master,6,0.15,male,416,8,67ca2464ea51f650eee87a36,0.15,32984,2,69,70,24,,true,210.811,296.041,650.779,373.085,5.469,393.261
18-24,6,1375.475,0.14,Hue-7 with Wave-9,,True,1,0.07,40.35367945941716,0.2949027849610593,master,6,0.3,male,259,5,67ca2464ea51f650eee87a36,0.3,7289,1,70,70,24,,true,210.811,296.041,650.779,373.085,5.469,393.261
18-24,6,1375.475,0.165,Hue-7 with Wave-9,,True,1,0.07,40.35367945941716,0.3470260641801765,master,6,0.35,male,915,23,67ca2464ea51f650eee87a36,0.35,5633,1,71,70,24,,true,210.811,296.041,650.779,373.085,5.469,393.261
18-24,6,1375.475,0.05,Hue-7 with Wave-9,,True,1,0.07,40.35367945941716,0.1555135068592694,master,6,0.15,male,107,1,67ca2464ea51f650eee87a36,0.15,6747,4,72,70,24,,true,210.811,296.041,650.779,373.085,5.469,393.261
18-24,5,119.230,0.14,Hue-3 with Wave-0,,True,1,0.07,25.09130309,0.3967513426858853,master,6,0.3,male,1201,30,67ca2464ea51f650eee87a36,0.3,6817,3,49,70,24,,false,58.192,102.104,18.043,115.035,1.200,60.332
18-24,3,411.991,0.03,Hue-5 with Wave-1,,True,1,0.07,1.524186438,0.3906172787624543,master,6,0.1,male,119,1,67ca2464ea51f650eee87a36,0.1,9954,1,25,70,24,,true,105.670,204.149,80.272,208.032,1.994,99.928
18-24,2,693.739,0.05,Hue-5 with Wave-7,,True,1,0.07,1.524186438,0.4006186610293736,master,6,0.15,male,156,2,67ca2464ea51f650eee87a36,0.15,13212,3,13,70,24,,true,181.441,210.423,518.620,382.020,3.345,273.407
18-24,4,736.453,0.05,Hue-7 with Wave-1,,True,1,0.07,40.35367946,0.4007839262403576,master,6,0.15,male,1530,38,67ca2464ea51f650eee87a36,0.15,6775,1,37,70,24,,true,134.755,277.955,76.012,288.904,3.653,139.696
18-24,6,1375.475,0.07,Hue-7 with Wave-9,,True,1,0.07,40.35367946,0.3957405192103441,master,6,0.2,male,337,7,67ca2464ea51f650eee87a36,0.2,9633,1,61,70,24,,true,210.811,296.041,650.779,373.085,5.469,393.261
35-44,1,1279.460,0.14,Hue-7 with Wave-8,,True,1,0.07,57.39788697,0.298001363,master,6,0.3,male,769,21,67cdaa29fcf63b6ab8f215db,0.3,53663,2,1,61,25,,true,203.593,285.878,592.259,646.761,7.591,314.445
35-44,1,1279.460,0.165,Hue-7 with Wave-8,,True,1,0.07,57.39788697,0.348277732,master,6,0.35,male,528,9,67cdaa29fcf63b6ab8f215db,0.35,5218,4,2,61,25,,true,203.593,285.878,592.259,646.761,7.591,314.445
35-44,1,1279.460,0.1,Hue-7 with Wave-8,,True,1,0.07,57.39788697,0.255077654,master,6,0.25,male,192,2,67cdaa29fcf63b6ab8f215db,0.25,11876,4,3,61,25,,true,203.593,285.878,592.259,646.761,7.591,314.445
35-44,1,1279.460,0.05,Hue-7 with Wave-8,,True,1,0.07,57.39788697,0.154796666,master,6,0.15,male,277,6,67cdaa29fcf63b6ab8f215db,0.15,15805,2,4,61,25,,true,203.593,285.878,592.259,646.761,7.591,314.445
35-44,1,1279.460,0.1,Hue-7 with Wave-8,,True,1,0.07,57.39788697,0.241546956,master,6,0.25,male,498,9,67cdaa29fcf63b6ab8f215db,0.25,11167,1,5,61,25,,true,203.593,285.878,592.259,646.761,7.591,314.445
35-44,1,1279.460,0.05,Hue-7 with Wave-8,,True,1,0.07,57.39788697,0.152540741,master,6,0.15,male,81,1,67cdaa29fcf63b6ab8f215db,0.15,10028,4,6,61,25,,true,203.593,285.878,592.259,646.761,7.591,314.445
35-44,1,1279.460,0.07,Hue-7 with Wave-8,,True,1,0.07,57.39788697,0.190505743,master,6,0.2,male,171,3,67cdaa29fcf63b6ab8f215db,0.2,9079,2,7,61,25,,true,203.593,285.878,592.259,646.761,7.591,314.445
35-44,1,1279.460,0.07,Hue-7 with Wave-8,,True,0,0.07,57.39788697,0.194857942,master,6,0.2,male,756,16,67cdaa29fcf63b6ab8f215db,0.2,32352,2,8,61,25,,true,203.593,285.878,592.259,646.761,7.591,314.445
35-44,1,1279.460,0.14,Hue-7 with Wave-8,,True,1,0.07,57.39788697,0.308361352,master,6,0.3,male,177,4,67cdaa29fcf63b6ab8f215db,0.3,27537,2,9,61,25,,true,203.593,285.878,592.259,646.761,7.591,314.445
35-44,1,1279.460,0.165,Hue-7 with Wave-8,,True,1,0.07,57.39788697,0.345145964,master,6,0.35,male,719,13,67cdaa29fcf63b6ab8f215db,0.35,3526,1,10,61,25,,true,203.593,285.878,592.259,646.761,7.591,314.445
35-44,1,1279.460,0.03,Hue-7 with Wave-8,,True,1,0.07,57.39788697,0.100493813,master,6,0.1,male,393,4,67cdaa29fcf63b6ab8f215db,0.1,33370,1,11,61,25,,true,203.593,285.878,592.259,646.761,7.591,314.445
35-44,1,1279.460,0.03,Hue-7 with Wave-8,,True,1,0.07,57.39788697,0.099718943,master,6,0.1,male,265,4,67cdaa29fcf63b6ab8f215db,0.1,129416,3,12,61,25,,true,203.593,285.878,592.259,646.761,7.591,314.445
